ram_generation,brand,capacity_gb,bus_speed_mhz,unit_type,mpn,is_bulk_server,product_id
DDR5,Samsung,8.0,5600.0,Single,M323R1GB4DB0,0,1685
DDR5,Crucial,24.0,5600.0,Dual Kit,CT12G56C46S5,0,1686
DDR5,G.Skill,16.0,5600.0,Single,f5-5600j3636c8gh2-fx5,0,1687
DDR5,Team Group,16.0,6000.0,Dual Kit,Unknown,0,1688
DDR5,SK Hynix,16.0,4800.0,Single,HMCG78AGBSA092N,0,1689
DDR5,A-Tech,16.0,5600.0,Single,9995783-E40,0,1690
DDR5,G.Skill,64.0,6000.0,Dual Kit,F5-6000J3238G32GX2-TZ5NR,0,1691
DDR5,A-Tech,16.0,4800.0,Single,EB70-J876,0,1692
DDR5,Klevv,32.0,6000.0,Single,Unknown,0,1693
DDR5,Samsung,16.0,4800.0,Dual Kit,M425R1GB4BB0-CQKOL,0,1694
DDR5,A-Tech,16.0,5600.0,Single,EB70-I4344,0,1695
DDR5,Team Group,48.0,6400.0,Dual Kit,CTCED548G6400HC32ADC01,0,1696
DDR5,A-Tech,8.0,5600.0,Single,HMCG66AEBUA084N,0,1697
DDR5,A-Tech,16.0,5600.0,Single,HMCG78MEBUA,0,1698
DDR5,Samsung,16.0,6400.0,Dual Kit,PC55600B,0,1699
DDR5,Corsair,64.0,4800.0,Dual Kit,CMSX64GX5M2A4800C40,0,1700
DDR5,Team Group,16.0,6000.0,Dual Kit,FF4D516G6000HC38ADC01,0,1701
DDR5,A-Tech,8.0,5600.0,Single,CT8G48C40U5,0,1702
DDR5,SK Hynix,16.0,4800.0,Single,HMCG66MEBSA092N,0,1703
DDR5,Crucial,64.0,4800.0,Dual Kit,CT2K32G48C40S5,0,1704
DDR5,Kingston,8.0,5600.0,Single,10085584,0,1705
DDR5,SK Hynix,16.0,5600.0,Dual Kit,Unknown,0,1706
DDR5,Patriot,16.0,6000.0,Single,9DE00422-PVV516G600C36GK,0,1707
DDR5,G.Skill,32.0,6000.0,Single,Unknown,1,1708
DDR5,Kingston,32.0,6000.0,Single,KF560S38IBK2-32,0,1709
DDR5,A-Tech,16.0,4800.0,Bulk,4X71K53891,0,1710
DDR5,A-Tech,16.0,4800.0,Single,EB70-D809,0,1711
DDR5,Kingston,64.0,6400.0,Dual Kit,KF564C32BBEK2-64,0,1712
DDR5,A-Tech,16.0,4800.0,Single,KVR48S40BS8K2-32-ATC,0,1713
DDR5,Samsung,32.0,5600.0,Single,"M323R4GA3BB0-CQK, M323R4GA3BB0-CQK0D, M323R4GA3BB0-CQKOL",0,1714
DDR5,A-Tech,32.0,4800.0,Dual Kit,EB70-B6807,0,1715
DDR5,Crucial,32.0,4800.0,Single,CT32G48C40U5,0,1716
DDR5,Kingston,32.0,5600.0,Dual Kit,KF560C36BBE2AK2-32,0,1717
DDR5,Team Group,16.0,5600.0,Dual Kit,TED58G5600C46BK,0,1718
DDR5,Samsung,32.0,5600.0,Dual Kit,M425R2GA3BBO-CWMOD,0,1719
DDR5,Kingston,64.0,5600.0,Bulk,Unknown,0,1720
DDR5,Samsung,16.0,5600.0,Single,"M425R2GA3PB0-CWM, M425R2GA3PB0",0,1721
DDR5,Corsair,32.0,5600.0,Dual Kit,Corsair VENGEANCE DDR5 32GB,0,1722
DDR5,Patriot,32.0,6000.0,Dual Kit,VEU532G6028K,0,1723
DDR5,A-Tech,16.0,4800.0,Single,CM5S16GM4800A40T2,0,1724
DDR5,A-Tech,32.0,4800.0,Single,AT32G1D5D4800ND8N11V,1,1725
DDR5,Corsair,64.0,6400.0,Dual Kit,CMH64GX5M2B6000Z40,0,1726
DDR5,Dell,32.0,4800.0,Single,KV3H4X-HYM-I,0,1727
DDR5,G.Skill,32.0,6000.0,Single,F5-6000J3636F16GX2-FX5,0,1728
DDR5,G.Skill,16.0,6000.0,Single,f5-6000j3636f16gx1-fx5,0,1729
DDR5,Samsung,32.0,5600.0,Single,M425R4GA3EB0-CWMOD,0,1730
DDR5,Team Group,64.0,6000.0,Dual Kit,CTCED564G6000HC34BDC01,0,1731
DDR5,Other,16.0,5200.0,Dual Kit,Unknown,0,1732
DDR5,Corsair,32.0,7200.0,Dual Kit,Unknown,0,1733
DDR5,Other,32.0,5600.0,Single,KSM56E46BD8KM-32HA-MB,1,1734
DDR5,Delta,32.0,6000.0,Single,Unknown,0,1735
DDR5,A-Tech,32.0,5600.0,Dual Kit,Unknown,0,1736
DDR5,Samsung,16.0,4800.0,Single,Unknown,1,1737
DDR5,Dell,32.0,4800.0,Single,Unknown,0,1738
DDR5,Kingston,32.0,5200.0,Single,"KCP552SD8-32, KCP552SD832",0,1739
DDR5,Corsair,32.0,6000.0,Dual Kit,CMH32GX5M2E6000Z36,0,1740
DDR5,Kingston,32.0,5600.0,Dual Kit,KF556C36BBEK2-32,0,1741
DDR5,SK Hynix,16.0,5600.0,Single,HMCG78MEBSA092N,0,1742
DDR5,Samsung,16.0,5600.0,Single,4N59R,1,1743
DDR5,Kingston,32.0,6000.0,Dual Kit,KF560C30BWEK2-32,0,1744
DDR5,Kingston,32.0,6000.0,Dual Kit,KF560C36BBE-16,0,1745
DDR5,Team Group,48.0,8200.0,Dual Kit,FF3D548G8200HC38EJC01,0,1746
DDR5,Other,8.0,6400.0,Single,BD8G6400MC28,0,1747
DDR5,G.Skill,32.0,6800.0,Bulk,F5-6800J3445G16GX2-TZ5RK,0,1748
DDR5,Kingston,64.0,5200.0,Dual Kit,Unknown,0,1749
DDR5,Lenovo,16.0,5600.0,Single,5M31N59978,0,1750
DDR5,Kingston,32.0,5600.0,Single,"KSM56E46BD8KM32HA, KSM56E46BD8KM-32HA",1,1751
DDR5,Samsung,8.0,5600.0,Single,83P90AA,0,1752
DDR5,Axiom,32.0,4800.0,Dual Kit,4M9Y5AA/AX,0,1753
DDR5,Team Group,32.0,5600.0,Single,TED532G4800C40D,0,1754
DDR5,Samsung,16.0,5600.0,Single,M425R2GA3EB0-CWMOL,0,1755
DDR5,Other,32.0,6000.0,Dual Kit,TMXSAO1660830KKK,0,1756
DDR5,Samsung,16.0,5600.0,Single,M425R2GA3EB0-CWM0L,0,1757
DDR5,Samsung,16.0,5600.0,Dual Kit,M323R1GB4DB0-CWM,0,1758
DDR5,Apacer,32.0,5600.0,Single,m32537597,0,1759
DDR5,Kingston,32.0,6400.0,Dual Kit,KF564C32BBEK2-32,0,1760
DDR5,Samsung,16.0,5600.0,Single,"M323R2GA3DB0-CWM, M323R2GA3PB0-CWM",0,1761
DDR5,Kingston,16.0,5600.0,Single,HP56S46BS8HA-16,0,1762
DDR5,Samsung,16.0,5600.0,Single,M425R2GA3BB0-CWM,0,1763
DDR5,Crucial,32.0,6000.0,Dual Kit,CP2K16G60C36U5W,0,1764
DDR5,G.Skill,64.0,6400.0,Dual Kit,F5-6400J3239G32GX2-TZ5RS,0,1765
DDR5,Crucial,16.0,5600.0,Dual Kit,CT2K8G56C46U5,1,1766
DDR5,Team Group,32.0,5600.0,Dual Kit,TED532G5600C46DC01,1,1767
DDR5,G.Skill,32.0,4800.0,Single,F5-4800S3838A32GA1-RS,0,1768
DDR5,Team Group,16.0,5600.0,Dual Kit,ff4d516g6000hc38adc01,0,1769
DDR5,Kingston,16.0,5600.0,Single,KCP424ND8,0,1770
DDR5,Micron,32.0,4800.0,Bulk,Unknown,0,1771
DDR5,Samsung,32.0,4800.0,Single,M425R4GA3BB0-CQK0L,0,1772
DDR5,SK Hynix,16.0,5600.0,Dual Kit,HMCG66AGBSA092N BA,0,1773
DDR5,Kingston,64.0,5200.0,Dual Kit,KF552C40BBAK2-64,0,1774
DDR5,G.Skill,32.0,6400.0,Dual Kit,6400J322X16T5RK,0,1775
DDR5,Patriot,32.0,5600.0,Single,PVVR532G56C36,0,1776
DDR5,Other,32.0,5600.0,Bulk,Unknown,0,1777
DDR5,G.Skill,48.0,7200.0,Dual Kit,F5-7200J3646F24GX2-TR5S,0,1778
DDR5,Corsair,32.0,6000.0,Dual Kit,CMH32GX5M2D6000C36,0,1779
DDR5,Patriot,64.0,6000.0,Dual Kit,VEUR564G6028K,0,1780
DDR5,Patriot,32.0,7000.0,Dual Kit,"PVV532G700C32K, PVV532G720C34K, PVV532G740C36K",0,1781
DDR5,Crucial,16.0,5600.0,Single,CT2K16G48C40U5-16,0,1782
DDR5,Patriot,32.0,5600.0,Single,veb532g6030kw,0,1783
DDR5,A-Tech,32.0,5600.0,Single,AT32G1D5S5600ND8N11V,0,1784
DDR5,Corsair,64.0,5600.0,Dual Kit,CMK64GX5M2B5600C40,0,1785
DDR5,Crucial,32.0,5600.0,Single,16 GB PC5-44800,0,1786
DDR5,Patriot,96.0,6000.0,Single,"PVER532G60C30KW, PVER548G60C42KW, PVER596G60C42KW",0,1787
DDR5,Other,48.0,5200.0,Single,MRA5S520HHHD48GX2,0,1788
DDR5,T-FORCE,32.0,6000.0,Dual Kit,FF3D532G6000HC30BK,0,1789
DDR5,Dell,32.0,4800.0,Single,SNPR62CWC/32G,0,1790
DDR5,G.Skill,48.0,6400.0,Dual Kit,F56400J3239F24GX2TZ5NRW,0,1791
DDR5,G.Skill,64.0,5600.0,Dual Kit,Unknown,0,1792
DDR5,Other,32.0,5600.0,Single,AXG1147102164/1-MB,1,1793
DDR5,Patriot,32.0,7000.0,Dual Kit,PVV532G700C32K,0,1794
DDR5,Kingston,8.0,4800.0,Single,KF548S38IB-8,0,1795
DDR5,Corsair,32.0,5600.0,Dual Kit,CMH32GX5M2D6000C36,0,1796
DDR5,Kingston,,6000.0,Single,KF556C40BBA-16,0,1797
DDR5,Dell,32.0,5200.0,Single,XF1R8M-HYM-A,0,1798
DDR5,G.Skill,64.0,6800.0,Dual Kit,F5-6800J3445G32GX2-TZ5RK,0,1799
DDR5,Arch Memory,16.0,4800.0,Single,Unknown,0,1800
DDR5,Samsung,16.0,4800.0,Bulk,Unknown,0,1801
DDR5,Crucial,24.0,5600.0,Dual Kit,CT12G56C46S5.M4B1,0,1802
DDR5,A-Tech,16.0,5600.0,Single,CT2K16G56C46U5,0,1803
DDR5,G.Skill,32.0,6000.0,Single,F5-6000J3636F16GX2-TZ5RK,0,1804
DDR5,Micron,32.0,4800.0,Dual Kit,"MTC8C1084S1SC48BA1 BC, MTC8C1084S1SC48BA1",0,1805
DDR5,Other,32.0,6400.0,Single,cp2k16g64c38u5w,0,1806
DDR5,SK Hynix,8.0,5600.0,Single,HMCG66AGBSA095N,0,1807
DDR5,Other,128.0,5600.0,Single,Variable,0,1808
DDR5,A-Tech,32.0,4800.0,Dual Kit,AT16G2D5S4800NNRN11V,0,1809
DDR5,Samsung,32.0,4800.0,Single,M323R4GA3BB0-CQKOL,0,1810
DDR5,Kingston,16.0,6000.0,Single,Unknown,0,1811
DDR5,Kingston,16.0,5600.0,Single,KF556S40IB-16,0,1812
DDR5,Patriot,32.0,5600.0,Single,"PVVR516G56C36, PVVR516G60C30, PVVR532G56C36, PVVR532G60C30",0,1813
DDR5,A-Tech,16.0,4800.0,Single,AT16G1D5D4800US8EC4N11V,1,1814
DDR5,A-Tech,16.0,5600.0,Dual Kit,Unknown,0,1815
DDR5,Kingston,64.0,6000.0,Dual Kit,KF560C30BBEAK2-64,0,1816
DDR5,XPG,16.0,6000.0,Single,ax5u6000c3016g-clabk,0,1817
DDR5,Other,16.0,5600.0,Single,AC774048-TM,0,1818
DDR5,A-Tech,16.0,5600.0,Single,EB70-I2683,0,1819
DDR5,Patriot,64.0,6000.0,Dual Kit,"PVV564G600C36K, 9DE00350",0,1820
DDR5,Other,16.0,4800.0,Single,Unknown,0,1821
DDR5,Patriot,32.0,6400.0,Dual Kit,PVV532G640C32K,0,1822
DDR5,Other,128.0,5600.0,Single,SNPGD7H7C/128G-MB,1,1823
DDR5,A-Tech,16.0,4800.0,Single,EB70-J855,0,1824
DDR5,A-Tech,32.0,5600.0,Single,Unknown,0,1825
DDR5,Crucial,32.0,6000.0,Dual Kit,CT1660,0,1826
DDR5,A-Tech,32.0,4800.0,Single,EB70-B14205,0,1827
DDR5,Other,32.0,6000.0,Single,BD32G6000MC28,0,1828
DDR5,Silicon Power,64.0,6000.0,Dual Kit,su064gxlwu60,0,1829
DDR5,SK Hynix,32.0,4800.0,Single,"NA, HMCG88MEBSA092N",1,1830
DDR5,Team Group,32.0,6000.0,Dual Kit,FF3D532G6000HC28ADC01,0,1831
DDR5,Team Group,32.0,5600.0,Dual Kit,FF4D532G6000HC30DC01,0,1832
DDR5,Silicon Power,32.0,4800.0,Dual Kit,Unknown,0,1833
DDR5,Crucial,36.0,5600.0,Dual Kit,Unknown,0,1834
DDR5,Other,48.0,7600.0,Dual Kit,Unknown,0,1835
DDR5,Micron,16.0,4800.0,Dual Kit,MTC4C10163S1UC48BA1,0,1836
DDR5,Other,32.0,6000.0,Dual Kit,KD5AGUA80-62B280G,0,1837
DDR5,SK Hynix,16.0,4800.0,Dual Kit,HMCG66MEBSA092N,0,1838
DDR5,Crucial,32.0,6000.0,Dual Kit,CP16G60C36U5B.M8D1,0,1839
DDR5,Lenovo,,5600.0,Single,5M31N59994,0,1840
DDR5,Patriot,16.0,6000.0,Single,"PVER516G60C42W, PVER516G60C30W",0,1841
DDR5,G.Skill,32.0,6800.0,Dual Kit,F5-6800J3445G16GX2-RM5RK,0,1842
DDR5,Kingston,16.0,6000.0,Single,P48429-H61,0,1843
DDR5,Team Group,32.0,6000.0,Dual Kit,CL38,0,1844
DDR5,G.Skill,32.0,5600.0,Dual Kit,F5-6000J3636F32GX2-TZ5RK,0,1845
DDR5,Corsair,32.0,5600.0,Dual Kit,CMSX32GX5M1A5600C48,0,1846
DDR5,G.Skill,32.0,5600.0,Single,F5-6400J3239G16GX2-TZ5RS,0,1847
DDR5,G.Skill,32.0,5600.0,Single,Unknown,0,1848
DDR5,Samsung,8.0,5600.0,Single,M323R1GB4DB0-CWM,0,1849
DDR5,SK Hynix,32.0,4800.0,Single,PC5-38400,0,1850
DDR5,G.Skill,32.0,5600.0,Single,CT32G56C46S5.M16D1,0,1851
DDR5,Crucial,32.0,6000.0,Dual Kit,CP2K16G60C48U5,0,1852
DDR5,Lenovo,32.0,5600.0,Dual Kit,Unknown,0,1853
DDR5,A-Tech,16.0,4800.0,Single,F5-4800S3434A16GA2-RS,0,1854
DDR5,A-Tech,16.0,5600.0,Dual Kit,EB70-J1528,0,1855
DDR5,Micron,16.0,4800.0,Single,MTC8C1084S1SC48BA1,0,1856
DDR5,A-Tech,16.0,4800.0,Dual Kit,EB70-B9662,0,1857
DDR5,A-Tech,16.0,5600.0,Dual Kit,EB70-J614,0,1858
DDR5,A-Tech,16.0,4800.0,Single,EB70-B11661,0,1859
DDR5,A-Tech,16.0,5600.0,Dual Kit,EB63-A154,0,1860
DDR5,A-Tech,16.0,4800.0,Single,AD5U480016G-S-ATC,0,1861
DDR5,A-Tech,8.0,5600.0,Single,AT8G1D5D5600NS16N11V,1,1862
DDR5,A-Tech,16.0,4800.0,Dual Kit,EB70-B8676,0,1863
DDR5,Crucial,16.0,4800.0,Dual Kit,Unknown,0,1864
DDR5,Other,16.0,5600.0,Single,HMCG78AGBSA095N,0,1865
DDR5,Lenovo,16.0,4800.0,Single,4X71K20069,0,1866
DDR5,Kingston,16.0,5200.0,Single,KF552C40BBAK2-16,0,1867
DDR5,A-Tech,16.0,4800.0,Dual Kit,EB70-B4111,0,1868
DDR5,A-Tech,16.0,4800.0,Dual Kit,EB70-I624,0,1869
DDR5,A-Tech,16.0,4800.0,Dual Kit,EB70-B8673,0,1870
DDR5,A-Tech,16.0,5600.0,Dual Kit,EB63-A376,0,1871
DDR5,A-Tech,16.0,4800.0,Dual Kit,EB63-A699,0,1872
DDR5,Samsung,32.0,4800.0,Dual Kit,M425R4GA3BB0-CQK,0,1873
DDR5,A-Tech,16.0,5600.0,Dual Kit,EB63-A492,0,1874
DDR5,A-Tech,16.0,4800.0,Single,EB63-A665,0,1875
DDR5,Patriot,32.0,5600.0,Dual Kit,"PVVR532G560C36K, PVVR532G600C36K, PVVR532G600C30K, PVVR532G620C40K, PVVR532G640C32K",0,1876
